ea_id,source,source_sha256,clock_construct,window_inputs,clock_code_evidence,card_clock_evidence,alternate_spec_evidence,classification,reason,seasonal_shift_hours,pending_stop_class,outside_range_behavior,pending_code_evidence,pass_depth,pass_work_item,pass_evidence,q14_lineage,reference_q02_trades,reference_trade_evidence,trades_affected
QM5_41261,framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5,5e12ff8db007bf15c73f67a428524ccf5a38260a2e11f7be8b181d00b0fd5886,raw broker/bar timestamp hour,input int    strategy_entry_window_minutes   = 180;,"framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:114: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:128: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:227: opened <= 0 || opened > TimeCurrent() || | framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:299: const datetime now = TimeCurrent(); | framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:385: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:528: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:1057: const datetime now = TimeCurrent(); | framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:1164: Strategy_LoadAttemptState(TimeCurrent()); | framework/EAs/QM5_41261_wti-mab-scale-tr/QM5_41261_wti-mab-scale-tr.mq5:1193: const datetime broker_now = TimeCurrent();","framework/EAs/QM5_41261_wti-mab-scale-tr/docs/strategy_card.md:233: sizing, margin, or order checks. No outcome retries that month. | framework/EAs/QM5_41261_wti-mab-scale-tr/docs/strategy_card.md:355: Exact `XTIUSD.DWX` native D1 timestamps and closes, broker time, symbol | framework/EAs/QM5_41261_wti-mab-scale-tr/docs/strategy_card.md:395: outcome, repair action, and exit reason. Never log credentials or external",,MATCH,Raw server timestamp agrees with card broker/server time declaration,0 vs card,False,N-A,,Q02,bd902ed1-c6ad-4584-9f37-4cca9c4cd805,D:\QM\reports\work_items\bd902ed1-c6ad-4584-9f37-4cca9c4cd805\QM5_41261\20260901_095019\summary.json,False,25,D:\QM\reports\work_items\bd902ed1-c6ad-4584-9f37-4cca9c4cd805\QM5_41261\20260901_095019\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41262,framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5,2b7f0505291a00a91142e38e15282e904131fbb49bed291237f10e21fc5a826b,raw broker/bar timestamp hour,input int    strategy_entry_grace_minutes  = 180; | input int    strategy_min_month_sessions   = 17; | input int    strategy_max_month_sessions   = 23;,"framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:90: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:104: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:199: opened <= 0 || opened > TimeCurrent() || | framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:261: const datetime now = TimeCurrent(); | framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:351: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:459: !TimeToStruct(normalized_label, label_parts) || | framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:697: const datetime now = TimeCurrent(); | framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:793: Strategy_LoadAttemptState(TimeCurrent()); | framework/EAs/QM5_41262_wti-mdaily-meanloc-tr/QM5_41262_wti-mdaily-meanloc-tr.mq5:822: const datetime broker_now = TimeCurrent();",No unambiguous strategy clock line located in docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q03,e882772f-9b58-4179-a3ff-d68ffbce9f92,D:\QM\reports\work_items\e882772f-9b58-4179-a3ff-d68ffbce9f92\QM5_41262\20260902_100346\summary.json,False,52,D:\QM\reports\work_items\8ddf8854-c563-4d08-a560-a774579dca60\QM5_41262\20260901_100014\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41268,framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5,05dcaa1e5eb7511c0c8255b6dcbce9f33786566301a56f1470a317f2c9079e29,raw broker/bar timestamp hour,input int    strategy_entry_grace_minutes          = 180;,"framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:118: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:132: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:230: opened <= 0 || opened > TimeCurrent() || | framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:302: const datetime now = TimeCurrent(); | framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:385: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:745: (long)(TimeCurrent() - reverse_times[0]); | framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:1167: const datetime now = TimeCurrent(); | framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:1270: Strategy_LoadAttemptState(TimeCurrent()); | framework/EAs/QM5_41268_wti-mepps-shift-tr/QM5_41268_wti-mepps-shift-tr.mq5:1299: const datetime broker_now = TimeCurrent();","framework/EAs/QM5_41268_wti-mepps-shift-tr/docs/strategy_card.md:340: Exact `XTIUSD.DWX` native D1 timestamps and closes, broker time, symbol",framework/EAs/QM5_41268_wti-mepps-shift-tr/SPEC.md:84: broker time identify the first executable bar of a new broker month.,MATCH,Raw server timestamp agrees with card broker/server time declaration,0 vs card,False,N-A,,Q03,5597ce53-fbe4-4bf6-b55a-4896de13d0bf,D:\QM\reports\work_items\5597ce53-fbe4-4bf6-b55a-4896de13d0bf\QM5_41268\20260909_091440\summary.json,False,40,D:\QM\reports\work_items\7a4d8fae-59bf-4994-836c-a4da560271a9\QM5_41268\20260909_083242\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41270,framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5,214e320edfed36a9d8f52693b70db5ea47dbc73b8a1e7753a0b2e3ae0cdc8be0,raw broker/bar timestamp hour,input int    strategy_entry_grace_minutes          = 180;,"framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:115: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:129: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:227: opened <= 0 || opened > TimeCurrent() || | framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:299: const datetime now = TimeCurrent(); | framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:382: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:514: (long)(TimeCurrent() - reverse_times[0]); | framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:910: const datetime now = TimeCurrent(); | framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:1013: Strategy_LoadAttemptState(TimeCurrent()); | framework/EAs/QM5_41270_wti-mlepage-shift-tr/QM5_41270_wti-mlepage-shift-tr.mq5:1042: const datetime broker_now = TimeCurrent();","framework/EAs/QM5_41270_wti-mlepage-shift-tr/docs/strategy_card.md:356: Exact `XTIUSD.DWX` native D1 timestamps and closes, broker time, symbol | framework/EAs/QM5_41270_wti-mlepage-shift-tr/docs/strategy_card.md:373: volume, magic, order outcome, repair action, and exit reason. Never log",framework/EAs/QM5_41270_wti-mlepage-shift-tr/SPEC.md:95: and broker time identify the first executable bar of a new broker month.,MATCH,Raw server timestamp agrees with card broker/server time declaration,0 vs card,False,N-A,,Q02,1884c158-1783-497d-bb3b-708fc36a50d7,D:\QM\reports\work_items\1884c158-1783-497d-bb3b-708fc36a50d7\QM5_41270\20260901_164649\summary.json,False,37,D:\QM\reports\work_items\1884c158-1783-497d-bb3b-708fc36a50d7\QM5_41270\20260901_164649\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41274,framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5,3277684556c46c0069408e3d2f5e4cfd8c9fc7d9e09b350cabc5859e2e4a3e64,raw broker/bar timestamp hour,input int    strategy_month_sessions_min    = 17; | input int    strategy_month_sessions_max    = 23; | input int    strategy_entry_window_minutes  = 180;,"framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5:107: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5:121: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5:234: opened <= 0 || opened > TimeCurrent() || | framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5:306: const datetime now = TimeCurrent(); | framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5:390: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5:909: const datetime now = TimeCurrent(); | framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5:1017: Strategy_LoadAttemptState(TimeCurrent()); | framework/EAs/QM5_41274_wti-m3block-rank-tr/QM5_41274_wti-m3block-rank-tr.mq5:1046: const datetime broker_now = TimeCurrent();",No unambiguous strategy clock line located in docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q05,a9ea19d1-51aa-4484-8861-fe5ecea32f17,D:\QM\reports\work_items\a9ea19d1-51aa-4484-8861-fe5ecea32f17\QM5_41274\Q05\XTIUSD_DWX\aggregate.json,False,37,D:\QM\reports\work_items\7ecad3f3-c079-4810-967f-46cc101e88a7\QM5_41274\20260902_234222\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41275,framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5,41da63a423d8850cccf5ab586b2aa2b1a068c8a833b5bc560bebb232cb0dfdc9,raw broker/bar timestamp hour,input int    strategy_month_sessions_min     = 17; | input int    strategy_month_sessions_max     = 23; | input int    strategy_entry_window_minutes   = 180;,"framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5:113: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5:127: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5:240: opened <= 0 || opened > TimeCurrent() || | framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5:312: const datetime now = TimeCurrent(); | framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5:396: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5:943: const datetime now = TimeCurrent(); | framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5:1051: Strategy_LoadAttemptState(TimeCurrent()); | framework/EAs/QM5_41275_wti-mqndisp-tr/QM5_41275_wti-mqndisp-tr.mq5:1080: const datetime broker_now = TimeCurrent();",No unambiguous strategy clock line located in docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q03,36aa6aac-b769-49e8-8283-1df51423fae6,D:\QM\reports\work_items\36aa6aac-b769-49e8-8283-1df51423fae6\QM5_41275\20260903_003057\summary.json,False,35,D:\QM\reports\work_items\9cc24276-b079-4abc-8813-1ee3a2f8b5d6\QM5_41275\20260902_234237\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41277,framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5,4927db354448d384738f1a101dba04a117c8c985c20bcb00bc9d1801804bac0e,raw broker/bar timestamp hour,input int    strategy_month_sessions_min     = 17; | input int    strategy_month_sessions_max     = 23; | input int    strategy_entry_window_minutes   = 180;,"framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5:118: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5:132: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5:245: opened <= 0 || opened > TimeCurrent() || | framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5:317: const datetime now = TimeCurrent(); | framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5:401: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5:983: const datetime now = TimeCurrent(); | framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5:1091: Strategy_LoadAttemptState(TimeCurrent()); | framework/EAs/QM5_41277_wti-msndisp-tr/QM5_41277_wti-msndisp-tr.mq5:1120: const datetime broker_now = TimeCurrent();",No unambiguous strategy clock line located in docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q03,197e9113-e5bc-4f66-92e0-dada91f89e40,D:\QM\reports\work_items\197e9113-e5bc-4f66-92e0-dada91f89e40\QM5_41277\20260903_003731\summary.json,False,33,D:\QM\reports\work_items\01fbf53a-4349-4d37-aa1f-a94279c730ca\QM5_41277\20260902_234816\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41302,framework/EAs/QM5_41302_mql5-ichimoku-opt/QM5_41302_mql5-ichimoku-opt.mq5,ef7c5a9612aff2b9048035c863d51da9b5d4f392aa5b4f1cabadb2f743d6b1ad,raw broker/bar timestamp hour,input bool   strategy_session_enabled    = false; | input int    strategy_session_start_hhmm = 0; | input int    strategy_session_end_hhmm   = 2359;,"framework/EAs/QM5_41302_mql5-ichimoku-opt/QM5_41302_mql5-ichimoku-opt.mq5:266: TimeToStruct(TimeCurrent(), dt); | framework/EAs/QM5_41302_mql5-ichimoku-opt/QM5_41302_mql5-ichimoku-opt.mq5:267: const int hhmm = dt.hour * 100 + dt.min; | framework/EAs/QM5_41302_mql5-ichimoku-opt/QM5_41302_mql5-ichimoku-opt.mq5:430: const datetime broker_now = TimeCurrent();",No unambiguous strategy clock line located in docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q02,9f46e2fa-4565-56b7-ac71-eaeb8ef265df,D:\QM\reports\work_items\9f46e2fa-4565-56b7-ac71-eaeb8ef265df\QM5_41302\20260902_190802\summary.json,True,42,D:\QM\reports\work_items\9f46e2fa-4565-56b7-ac71-eaeb8ef265df\QM5_41302\20260902_190802\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41306,framework/EAs/QM5_41306_bandy-cci-extreme-fade-mr-index-opt/QM5_41306_bandy-cci-extreme-fade-mr-index-opt.mq5,69377f4f307851473c194158a1cb980482313c8120f95a1b2835ce5020e92b3f,raw broker/bar timestamp hour,input int    strategy_time_stop_days        = 7;,framework/EAs/QM5_41306_bandy-cci-extreme-fade-mr-index-opt/QM5_41306_bandy-cci-extreme-fade-mr-index-opt.mq5:297: TimeCurrent()); | framework/EAs/QM5_41306_bandy-cci-extreme-fade-mr-index-opt/QM5_41306_bandy-cci-extreme-fade-mr-index-opt.mq5:375: const datetime broker_now = TimeCurrent();,No unambiguous strategy clock line located in docs/strategy_card.md,,N-A,Duration input only; no clock window comparison found,N-A,False,N-A,,Q02,cf0006e1-78ca-5554-9072-3048098d2d0a,D:\QM\reports\work_items\cf0006e1-78ca-5554-9072-3048098d2d0a\QM5_41306\20260902_191550\summary.json,True,31,D:\QM\reports\work_items\cf0006e1-78ca-5554-9072-3048098d2d0a\QM5_41306\20260902_191550\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41310,framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5,871c638d01de7f2556f7518a34702f880b716bee0c27045209b1c48b7470b821,raw broker/bar timestamp hour,input int    strategy_entry_grace_minutes  = 180;,"framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:104: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:118: if(!TimeToStruct(value, parts)) | framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:217: opened <= 0 || opened > TimeCurrent() || | framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:279: const datetime now = TimeCurrent(); | framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:365: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:511: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:892: const datetime now = TimeCurrent(); | framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:999: Strategy_LoadAttemptState(TimeCurrent()); | framework/EAs/QM5_41310_wti-mvnratio-tr/QM5_41310_wti-mvnratio-tr.mq5:1028: const datetime broker_now = TimeCurrent();",No unambiguous strategy clock line located in docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q02,532da45b-24f4-451f-a206-78fad714cec2,D:\QM\reports\work_items\532da45b-24f4-451f-a206-78fad714cec2\QM5_41310\20260909_060414\summary.json,False,34,D:\QM\reports\work_items\532da45b-24f4-451f-a206-78fad714cec2\QM5_41310\20260909_060414\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_41321,framework/EAs/QM5_41321_grimes-trendday-v2-opt/QM5_41321_grimes-trendday-v2-opt.mq5,53d8bec6387e2a904dbbfe68239e0653589878f5bf2b4dc73edd111b398438ba,raw broker/bar timestamp hour,input int    strategy_session_open_hour_broker   = 16; | input int    strategy_session_open_minute_broker = 30; | input int    strategy_session_close_hour_broker  = 22; | input int    strategy_session_close_minute_broker= 45; | input double strategy_min_session_hold_h         = 4.0;,"framework/EAs/QM5_41321_grimes-trendday-v2-opt/QM5_41321_grimes-trendday-v2-opt.mq5:174: TimeToStruct(t, dt); | framework/EAs/QM5_41321_grimes-trendday-v2-opt/QM5_41321_grimes-trendday-v2-opt.mq5:181: TimeToStruct(t, dt); | framework/EAs/QM5_41321_grimes-trendday-v2-opt/QM5_41321_grimes-trendday-v2-opt.mq5:182: return dt.hour * 60 + dt.min; | framework/EAs/QM5_41321_grimes-trendday-v2-opt/QM5_41321_grimes-trendday-v2-opt.mq5:508: const int seconds_to_close = (SessionCloseMinute() - MinuteOfDay(TimeCurrent())) * 60; | framework/EAs/QM5_41321_grimes-trendday-v2-opt/QM5_41321_grimes-trendday-v2-opt.mq5:600: if(MinuteOfDay(TimeCurrent()) >= SessionCloseMinute()) | framework/EAs/QM5_41321_grimes-trendday-v2-opt/QM5_41321_grimes-trendday-v2-opt.mq5:681: const datetime broker_now = TimeCurrent();",No unambiguous strategy clock line located in docs/strategy_card.md,"framework/EAs/QM5_41321_grimes-trendday-v2-opt/SPEC.md:19: Compressed trend-day breakout on M15 with session-lifetime guard (v2). Daily setup: the prior D1 bar must be compressed (range <= 0.65x ATR20(D1)) and either an inside day or the prior two days both compressed (range <= 0.75x ATR). On a qualified setup day, the EA builds a first-hour opening range from the first four M15 bars after the session open (16:30 broker time). Entry triggers when an M15 bar closes above the opening-range high AND above the prior D1 high (long) or below the range low AND prior D1 low (short). The opening range must not exceed 0.9x ATR20(D1). Stop is at range low/high minus/plus 0.15x ATR20(M15). Target 3.0R. Trail after 1.5R using the prior three M15 bar lows/highs. Exit at session close (22:45) or when M15 re-enters the opening range. v2 surgical addition: the pending order is not submitted if fewer than `strategy_min_session_hold_h` hours (default 4h) remain before session close, eliminating the TIME_MGMT kills in the <1h hold bucket identified in EXIT_SURGERY_SCAN_2026-07-04.md §3.2. | framework/EAs/QM5_41321_grimes-trendday-v2-opt/SPEC.md:32: | `strategy_session_open_hour_broker` | 16 | 0-23 | Session open hour (broker time, DXZ NY-Close convention) | | framework/EAs/QM5_41321_grimes-trendday-v2-opt/SPEC.md:34: | `strategy_session_close_hour_broker` | 22 | 0-23 | Session close hour (broker time) | | framework/EAs/QM5_41321_grimes-trendday-v2-opt/SPEC.md:49: - `NDX.DWX` — surgery evidence target; M15 trend-day breakout on Nasdaq 100. Parent QM5_10943 Q08 data is from this symbol with session parameters matching NDX cash session (16:30-22:45 broker time).",UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q02,95e706ea-531c-504b-ae46-4e16f7d79134,D:\QM\reports\work_items\95e706ea-531c-504b-ae46-4e16f7d79134\QM5_41321\20260903_012953\summary.json,True,15,D:\QM\reports\work_items\95e706ea-531c-504b-ae46-4e16f7d79134\QM5_41321\20260903_012953\summary.json,UNKNOWN; counterfactual requires governed measurement
