ea_id,slug,registry_created_at,registry_owner,evidence_class,action,magic_rows,reason
QM5_12149,QM5_1364_brooks-double-top-bottom-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12150,QM5_1365_tokyo-open-fade-asian-short-m15,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12151,QM5_1366_brooks-micro-channel-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12152,QM5_1367_schaff-trend-cycle-stc-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12153,QM5_1368_andrews-pitchfork-median-line-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12154,QM5_1369_goodman-wave-theory-3c-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12155,QM5_1370_linreg-channel-slope-flip-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12156,QM5_1372_williams-awesome-oscillator-twin-peaks-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12157,QM5_1373_williams-accelerator-decelerator-zerocross-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12158,QM5_1374_carter-ttm-wave-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12159,QM5_1375_heiken-ashi-sma-smoothed-color-flip-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12160,QM5_1376_harmonic-gartley-xabcd-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12161,QM5_1377_schiff-pitchfork-median-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12162,QM5_1378_brooks-4bar-continuation-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12163,QM5_1379_forex-profit-loader-bounded-grid-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12164,QM5_1380_brooks-h2l2-second-pullback-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12165,QM5_1382_darvas-box-breakout-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12166,QM5_1384_wave59-time-cycle-tlb-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12167,QM5_1388_brooks-micro-channel-failed-test-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12168,QM5_1389_goodman-wave-theory-measured-move-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12169,QM5_1390_williams-percent-r-divergence-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12170,QM5_1391_harmonic-bat-xabcd-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12171,QM5_1392_wyckoff-spring-test-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12172,QM5_1393_classical-head-shoulders-top-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12173,QM5_1394_demark-td-differential-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12174,QM5_1396_brooks-tight-micro-channel-trend-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12175,QM5_1397_harmonic-gartley-xabcd-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12176,QM5_1399_classical-double-top-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12177,QM5_1407_classical-symmetric-triangle-breakout-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12178,QM5_1408_classical-bull-flag-continuation-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12179,QM5_1409_wyckoff-sign-of-strength-phase-d-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12180,QM5_1410_bressert-dual-cycle-oscillator-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12181,QM5_1416_classical-bear-flag-continuation-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12182,QM5_1417_classical-pennant-continuation-h1,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12183,QM5_1418_classical-falling-wedge-reversal-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12184,QM5_1419_wyckoff-lpsy-distribution-phase-d-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12185,QM5_1420_bressert-cycle-counting-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12186,QM5_1421_classical-rising-wedge-reversal-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12187,QM5_1422_classical-broadening-formation-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12188,QM5_1423_wyckoff-sign-of-weakness-phase-d-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12189,QM5_1424_bressert-short-cycle-counting-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12190,QM5_1424_classical-triple-top-reversal-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12191,QM5_1425_classical-triple-bottom-reversal-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12192,QM5_1426_classical-complex-head-shoulders-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12193,QM5_1428_wyckoff-phase-e-mark-up-continuation-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12194,QM5_1428_wyckoff-phase-e-markdown-continuation-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12195,QM5_1429_wyckoff-phase-e-mark-down-continuation-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12196,QM5_1430_andrews-pitchfork-parallel-line-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12197,QM5_1431_williams-r-hidden-divergence-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12198,QM5_1432_demark-td-setup-trend-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12199,QM5_1436_williams-r-cross-zero-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12200,QM5_1437_carter-ttm-squeeze-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12201,QM5_1438_demark-td-demarker-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12202,QM5_1439_wyckoff-spring-test-phase-c-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12203,QM5_1441_aroon-up-down-crossover-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12204,QM5_1444_vortex-indicator-cross-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12205,QM5_1445_carney-three-drive-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12206,QM5_1446_demark-td-open-range-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12207,QM5_1447_wilder-parabolic-sar-atr-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12208,QM5_1449_wilder-adx-dmi-crossover-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12209,QM5_1480_carter-ttm-trend-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12210,QM5_1481_wilder-adx-dmi-crossover-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12211,QM5_1482_carney-three-drive-harmonic-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12212,QM5_1490_raschke-anti-pullback-reversal-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12213,QM5_1491_ehlers-sinewave-leadsine-cross-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12214,QM5_1502_hopwood-reversal-indicator-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12215,QM5_1503_ehlers-decycler-low-pass-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12216,QM5_1504_raschke-three-little-indians-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12217,QM5_1505_connors-cumulative-rsi-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12218,QM5_1506_demark-td-sequential-combo-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12219,QM5_1507_ehlers-mama-fama-cross-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12220,QM5_1508_hopwood-triple-trend-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12221,QM5_1509_ehlers-even-better-sinewave-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12222,QM5_1511_connors-tps-time-price-score-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12223,QM5_1521_ehlers-predictive-moving-average-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12224,QM5_1524_williams-r-of-rsi-composite-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12225,QM5_1525_ehlers-empirical-mode-decomp-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12226,QM5_1526_demark-td-open-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12227,QM5_1527_connors-crsi-composite-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12228,QM5_1529_ehlers-reflex-indicator-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12229,QM5_1530_connors-double-sevens-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12230,QM5_1531_demark-td-open-bar-reversal-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12231,QM5_1532_ehlers-stochastic-rsi-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12232,QM5_1533_williams-sentiment-index-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12233,QM5_1546_connors-multi-day-high-low-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12234,QM5_1547_demark-td-range-projection-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12235,QM5_1550_bressert-double-cycle-composite-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12236,QM5_1563_ehlers-hilbert-transform-dft-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12237,QM5_1577_ehlers-super-smoother-2pole-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12238,QM5_1578_hopwood-ts3-standalone-h4,2026-05-26,DeepSeek,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
