currency,event,month,reason,affected_symbol_examples,pre30_post30_potential_underblock_minutes_upper_bound,followup
GBP,BoE Governor Bailey Speech,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,Annual Budget,2021-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2021-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2021-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2021-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2021-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2021-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2021-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2021-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2021-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2021-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2021-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2021-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2021-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,Autumn Forecast Statement,2021-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2021-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2021-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2021-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2021-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2021-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2022-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2022-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,Spring Forecast Statement,2022-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2022-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2022-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2022-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2022-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2022-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2022-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2022-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2022-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2022-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2022-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2022-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2022-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,Autumn Forecast Statement,2022-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2022-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2022-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2022-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2022-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2022-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2023-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2023-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,Spring Forecast Statement,2023-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2023-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2023-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2023-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2023-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-07,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2023-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2023-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-08,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2023-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2023-09,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-10,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,Autumn Forecast Statement,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2023-11,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2023-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2023-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2023-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2023-12,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2024-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2024-01,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2024-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2024-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2024-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2024-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-02,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,Spring Forecast Statement,2024-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2024-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2024-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2024-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2024-03,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2024-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2024-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-04,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2024-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2024-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2024-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,BoE Governor Bailey Speech,2024-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2024-05,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP m/m,2024-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,CPI y/y,2024-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP q/q,2024-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
GBP,GDP y/y,2024-06,NONRATE_SCOPE_GAP,UK100;GBPUSD;GBPJPY,60,E2_AND_E4
